11,19,Lam 4-5,Heb 10
11,20,Ezek 1,Heb 11:1-22
11,21,Ezek 2-5,Heb 11:23-40
11,22,Ezek 6-8,Heb 12
11,23,Ezek 9-12,Heb 13:1-21
11,24,Ezek 13-14,Heb 13:22-25
11,25,Ezek 15-16,Jas 1
11,26,Ezek 17-18,Jas 2
11,27,Ezek 19-20,Jas 3
11,28,Ezek 21-22,Jas 4
11,29,Ezek 23-24,Jas 5
11,30,Ezek 25-27,1Pet 1
12,1,Ezek 28-29,1Pet 2
12,2,Ezek 30-32,1Pet 3
12,3,Ezek 33-34,1Pet 4
12,4,Ezek 35-36,1Pet 5
12,5,Ezek 37-39,2Pet 1
12,6,Ezek 40,2Pet 2-3
12,7,Ezek 41-43,1John 1:1-10,1John 2:1-6
12,8,Ezek 44-45,1John 2:7-29
12,9,Ezek 46-48,1John 3
12,10,Dan 1-2,1John 4
12,11,Dan 3,1John 5
12,12,Dan 4-5,2John 1
12,13,Dan 6-8,3John 1
12,14,Dan 9-10,Jude 1
12,15,Dan 11-12,Rev 1
12,16,Hos 1-5,Rev 2
12,17,Hos 6-9,Rev 3-4
12,18,Hos 10-14,Rev 5-6
12,19,Joel 1-3,Rev 7
12,20,Amos 1-4,Rev 8-9
12,21,Amos 5-9,Rev 10
12,22,Obad 1,Jonah 1,Rev 11
12,23,Jonah 2-4,Rev 12-13
12,24,Mic 1-7,Rev 14
12,25,Nah 1-3,Rev 15
12,26,Hab 1-3,Rev 16
12,27,Zeph 1-3,Rev 17-18
12,28,Hag 1-2,Zech 1-5,Rev 19
12,29,Zech 6-10,Rev 20
12,30,Zech 11-14,Rev 21
12,31,Mal 1-4,Rev 22
